1,10000000.0,0.0008506812147360227
2,11182364.729458917,0.0013294762127089457
3,12364729.458917836,0.0019862723253561707
4,13547094.188376755,0.002860318575168707
5,14729458.917835671,0.003994674713970751
6,15911823.647294588,0.005436172493567894
7,17094188.37675351,0.007235372403737877
8,18276553.106212426,0.009446515338861044
9,19458917.835671343,0.01212746849524426
10,20641282.56513026,0.015339664615646295
11,21823647.294589177,0.019148033484276294
12,23006012.024048097,0.023620924333492173
13,24188376.753507014,0.028830017551810687
14,25370741.48296593,0.03485022378135907
15,26553106.212424852,0.04175956816185504
16,27735470.94188377,0.04963905711867261
17,28917835.671342686,0.05857252471342851
18,30100200.400801603,0.0686464551226812
19,31282565.13026052,0.079949777503532
20,32464929.85971944,0.09257362887889618
21,33647294.58917835,0.10661108040703487
22,34829659.318637274,0.12215682186796757
23,36012024.048096195,0.13930679881902658
24,37194388.77755511,0.15815779649733966
25,38376753.50701403,0.17880696423938602
26,39559118.23647295,0.2013512739690578
27,40741482.96593186,0.22588690620678908
28,41923847.69539078,0.25250855710903775
29,43106212.424849704,0.28130866030036233
30,44288577.15430862,0.31237651775466085
31,45470941.88376754,0.34579733476681673
32,46653306.61322645,0.3816511551826805
33,47835671.34268537,0.4200116945764771
34,49018036.07214429,0.460945071031122
35,50200400.801603206,0.5045084356343111
36,51382765.531062126,0.5507485077879358
37,52565130.26052104,0.5997000239622171
38,53747494.98997996,0.6513841126101776
39,54929859.71943888,0.7058066125665642
40,56112224.448897794,0.7629563573274768
41,57294589.178356715,0.8228034529721752
42,58476953.907815635,0.885297583591315
43,59659318.63727455,0.9503663824280187
44,60841683.36673347,1.017913914441398
45,62024048.09619239,1.0878193188380088
46,63206412.8256513,1.1599356652141233
47,64388777.55511022,1.2340890792096064
48,65571142.28456914,1.3100781945476414
49,66753507.01402806,1.387673987152767
50,67935871.74348697,1.4666200434023229
51,69118236.4729459,1.546633308200506
52,70300601.20240481,1.627405349314841
53,71482965.93186373,1.7086041622817778
54,72665330.66132265,1.7898765253581903
55,73847695.39078157,1.870850896863062
56,75030060.12024048,1.951140828426888
57,76212424.84969941,2.030348847954036
58,77394789.57915832,2.1080707464812956
59,78577154.30861723,2.1839001846695685
60,79759519.03807615,2.2574335185192296
61,80941883.76753508,2.328274731125484
62,82124248.49699399,2.396040348820163
63,83306613.2264529,2.4603642165834816
64,84488977.95591183,2.520902009555888
65,85671342.68537074,2.577335364890998
66,86853707.41482966,2.6293755307549747
67,88036072.14428858,2.676766446337919
68,89218436.8737475,2.7192871873429896
69,90400801.60320641,2.7567537343838446
70,91583166.33266534,2.7890200457525647
71,92765531.06212425,2.8159784398024104
72,93947895.79158317,2.837559314735942
73,95130260.52104208,2.8537302516831824
74,96312625.250501,2.8644945682235563
75,97494989.97995992,2.869889394091875
76,98677354.70941883,2.8699833568606112
77,99859719.43887776,2.864873965078095
78,101042084.16833667,2.8546847781445726
79,102224448.89779559,2.839562448915421
80,103406813.62725452,2.8196737190982346
81,104589178.35671343,2.7952024394095236
82,105771543.08617234,2.7663466768517866
83,106953907.81563127,2.7333159610084468
84,108136272.54509018,2.6963287105137055
85,109318637.2745491,2.655609870329769
86,110501002.00400802,2.611388780547037
87,111683366.73346694,2.5638972884012405
88,112865731.46292585,2.5133681072639753
89,114048096.19238478,2.4600334196088545
90,115230460.9218437,2.4041237154093387
91,116412825.6513026,2.3458668530506515
92,117595190.38076152,2.2854873265580142
93,118777555.11022045,2.2232057206468783
94,119959919.83967936,2.1592383336619503
95,121142284.56913827,2.0937969477568372
96,122324649.2985972,2.02708872554391
97,123507014.02805611,1.959316212789813
98,124689378.75751503,1.8906774274338405
99,125871743.48697396,1.8213660161656902
100,127054108.21643287,1.751571460932697
101,128236472.94589178,1.6814793189866326
102,129418837.67535071,1.6112714813736835
103,130601202.40480962,1.5411264360779324
104,131783567.13426854,1.4712195233212741
105,132965931.86372745,1.4017231717834362
106,134148296.59318638,1.332807105725743
107,135330661.3226453,1.2646385141796992
108,136513026.0521042,1.1973821744998052
109,137695390.78156313,1.1312005234084472
110,138877755.51102203,1.0662536716592839
111,140060120.24048096,1.002699353872631
112,141242484.9699399,0.9406928154316866
113,142424849.69939882,0.8803866303020718
114,143607214.4288577,0.8219304501269257
115,144789579.15831664,0.7654706843173417
116,145971943.88777554,0.7111501122709063
117,147154308.61723447,0.6591074300444948
118,148336673.3466934,0.6094767350258424
119,149519038.0761523,0.5623869533815937
